model,accession,phage,metadata,host,taxonomic_level,host_reasoning,host_confidence,host_source,host_found,thermal_range,temperature,thermal_reasoning,thermal_confidence,thermal_found,paper_dir,paper_dir_size,host_paper_dir,host_paper_dir_size,duration,decision,nodes,timings,JSONDecodeError,summary_file,relevant_accession_papers,relevant_accession_dir_size,relevant_host_papers,relevant_host_dir_size,error_message
gemma4:e4b,YCJ26308,Escherichia phage L73,"{""uid"": ""3137130595"", ""accession"": ""YCJ26308"", ""title"": ""putative DNA recombination and repair protein [Escherichia phage L73]"", ""organism"": ""Escherichia phage L73"", ""taxonId"": 3489667, ""sequence_length"": 393, ""create_date"": ""2026/01/05"", ""update_date"": ""2026/01/05"", ""dbsource"": ""insd"", ""extra"": ""gi|3137130595|gb|YCJ26308.1|"", ""lab_host"": ""Escherichia coli DH5alpha"", ""country"": ""Argentina: Tandil, Buenos Aires"", ""isolation_source"": ""dairy farm effluent"", ""collection_date"": ""22-Mar-2021"", ""collected_by"": ""Ana Elisa Juarez and Paula Maria Alejandra Lucchesi""}",Escherichia coli DH5alpha,strain,The metadata explicitly states 'lab_host': 'Escherichia coli DH5alpha'.,,metadata,True,mesophile,,"The first paper shows optimal activity at 30 °C and general culture at 37 °C. The second paper explicitly states an optimal growth temperature of 37 °C. The third paper provides no thermal data. The fourth paper uses 30 °C and 35 °C. Since the most frequently cited and optimal growth temperatures are 30 °C and 37 °C, which fall within the typical range for mesophiles (generally 20–45 °C), the overall evidence points towards mesophilic conditions. 37 °C is the standard human body temperature, and 30 °C is a common ambient/optimal lab temperature, both characteristic of mesophiles.",,True,TMP_results/accessions/YCJ26308/library/accession_lit,4,TMP_results/accessions/YCJ26308/library/host_lit,9,767.76,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 21.64, ""ClassifyHostMetadata"": 2.14, ""FilterRelevantLiterature"": 182.57, ""FilterRelevantHostLiterature"": 361.55, ""ClassifySummary"": 5.45}",False,TMP_results/accessions/YCJ26308/summary/summary.txt,['PMC12407980.1.txt'],1,"['PMC13119680.1.txt', '42012074.txt', 'PMC13099358.1.txt']",3,
gemma4:e4b,YCJ17403,Pseudomonas phage vB_PaeS_YN02,"{""uid"": ""3137076974"", ""accession"": ""YCJ17403"", ""title"": ""putative RecA protein [Pseudomonas phage vB_PaeS_YN02]"", ""organism"": ""Pseudomonas phage vB_PaeS_YN02"", ""taxonId"": 3455038, ""sequence_length"": 400, ""create_date"": ""2026/01/04"", ""update_date"": ""2026/01/04"", ""dbsource"": ""insd"", ""extra"": ""gi|3137076974|gb|YCJ17403.1|"", ""host"": ""Pseudomonas aeruginosa 2024-DL02 (clinical strain)"", ""country"": ""China"", ""isolation_source"": ""wastewater"", ""collection_date"": ""2024""}",Pseudomonas aeruginosa 2024-DL02 (clinical strain),strain,The metadata explicitly states the 'host' as 'Pseudomonas aeruginosa 2024-DL02 (clinical strain)'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/YCJ17403/library/accession_lit,0,TMP_results/accessions/YCJ17403/library/host_lit,5,59.56999999999999,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 3.92, ""ClassifyHostMetadata"": 2.7, ""FilterRelevantLiterature"": 0.0, ""FilterRelevantHostLiterature"": 20.49, ""ClassifySummary"": 4.89, ""ClassifyThermalForced"": 5.47}",False,TMP_results/accessions/YCJ17403/summary/summary.txt,[],0,"['42126272.txt', '42126644.txt', '42131249.txt']",3,
gemma4:e4b,WIL02624,Salmonella phage ST-W49,"{""uid"": ""2514756875"", ""accession"": ""WIL02624"", ""title"": ""RecA-like recombination protein [Salmonella phage ST-W49]"", ""organism"": ""Salmonella phage ST-W49"", ""taxonId"": 3038199, ""sequence_length"": 361, ""create_date"": ""2025/12/31"", ""update_date"": ""2025/12/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2514756875|gb|WIL02624.1|"", ""host"": ""Salmonella enterica subsp. enterica serovar Typhimurium"", ""country"": ""Thailand"", ""isolation_source"": ""sewage""}",Salmonella enterica subsp. enterica serovar Typhimurium,species,The metadata explicitly states the 'host' as 'Salmonella enterica subsp. enterica serovar Typhimurium'.,,metadata,True,mesophile,,"Multiple papers (PMC13129232.1.txt, PMC13170677.1.txt, PMC13170248.1.txt) consistently report that the optimal growth temperature, incubation conditions, and physiological context for the studied bacteria are 37°C. This temperature range (20-42°C) is characteristic of mesophiles, which thrive at moderate temperatures, particularly those associated with mammalian hosts (human body temperature). While no paper explicitly states 'This organism is a mesophile,' the consistent use of 37°C as the standard incubation temperature for human/clinical pathogens strongly infers this classification.",,True,TMP_results/accessions/WIL02624/library/accession_lit,5,TMP_results/accessions/WIL02624/library/host_lit,8,684.82,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 15.66, ""ClassifyHostMetadata"": 2.53, ""FilterRelevantLiterature"": 100.62, ""FilterRelevantHostLiterature"": 300.24, ""ClassifySummary"": 6.86}",False,TMP_results/accessions/WIL02624/summary/summary.txt,"['42130958.txt', 'PMC13129232.1.txt']",2,"['42128077.txt', 'PMC13170677.1.txt', 'PMC13170248.1.txt', 'PMC13168631.1.txt', '42129799.txt']",5,
gemma4:e4b,WIL02365,Salmonella phage ST-W63,"{""uid"": ""2514756614"", ""accession"": ""WIL02365"", ""title"": ""RecA-like recombination protein [Salmonella phage ST-W63]"", ""organism"": ""Salmonella phage ST-W63"", ""taxonId"": 3038217, ""sequence_length"": 361, ""create_date"": ""2025/12/31"", ""update_date"": ""2025/12/31"", ""dbsource"": ""insd"", ""extra"": ""gi|2514756614|gb|WIL02365.1|"", ""host"": ""Salmonella enterica subsp. enterica serovar Typhimurium"", ""country"": ""Thailand"", ""isolation_source"": ""sewage""}",Salmonella enterica subsp. enterica serovar Typhimurium,species,The metadata explicitly states the 'host' as 'Salmonella enterica subsp. enterica serovar Typhimurium'.,,metadata,True,mesophile,,"Multiple papers (PMC13129232.1.txt, PMC13170677.1.txt, PMC13170248.1.txt) consistently report that the optimal growth temperature, incubation conditions, and physiological context for the studied bacteria are 37°C. This temperature range (20-42°C) is characteristic of mesophiles, which thrive at moderate temperatures, particularly those associated with mammalian hosts (human body temperature). While no paper explicitly states 'This organism is a mesophile,' the consistent use of 37°C as the standard incubation temperature for human/clinical pathogens strongly infers this classification.",,True,TMP_results/accessions/WIL02365/library/accession_lit,5,TMP_results/accessions/WIL02365/library/host_lit,8,687.54,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 18.32, ""ClassifyHostMetadata"": 2.62, ""FilterRelevantLiterature"": 100.43, ""FilterRelevantHostLiterature"": 299.43, ""ClassifySummary"": 6.92}",False,TMP_results/accessions/WIL02365/summary/summary.txt,"['42130958.txt', 'PMC13129232.1.txt']",2,"['42128077.txt', 'PMC13170677.1.txt', 'PMC13170248.1.txt', 'PMC13168631.1.txt', '42129799.txt']",5,
gemma4:e4b,YCB26705,Salmonella phage GRNsp09,"{""uid"": ""3131199187"", ""accession"": ""YCB26705"", ""title"": ""recombination and repair protein [Salmonella phage GRNsp09]"", ""organism"": ""Salmonella phage GRNsp09"", ""taxonId"": 3479052, ""sequence_length"": 393, ""create_date"": ""2025/12/21"", ""update_date"": ""2025/12/21"", ""dbsource"": ""insd"", ""extra"": ""gi|3131199187|gb|YCB26705.1|"", ""host"": ""Salmonella enterica subsp. enterica serovar Enteritidis JSC160603"", ""isolation_source"": ""chicken feces""}",Salmonella enterica subsp. enterica serovar Enteritidis JSC160603,strain,The metadata explicitly states the 'host' as 'Salmonella enterica subsp. enterica serovar Enteritidis JSC160603'.,,metadata,True,mesophile,,"Multiple papers cite optimal or standard incubation/growth temperatures around 37°C (PMC13170677.1.txt, PMC9298555.1.txt, PMC13164475.1.txt). The human body environment (37°C) is the most frequently cited physiological context. While some papers test lower temperatures (4°C, 24°C), the consistent reference to 37°C as the optimal or standard condition, combined with the lack of evidence for extreme growth (e.g., >50°C or <10°C), strongly suggests a mesophilic lifestyle. The term 'mesophile' is the best fit for an organism thriving optimally near human body temperature.",,True,TMP_results/accessions/YCB26705/library/accession_lit,10,TMP_results/accessions/YCB26705/library/host_lit,6,742.89,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 42.4, ""ClassifyHostMetadata"": 2.85, ""FilterRelevantLiterature"": 322.01, ""FilterRelevantHostLiterature"": 130.26, ""ClassifySummary"": 8.03}",False,TMP_results/accessions/YCB26705/summary/summary.txt,"['PMC13170677.1.txt', '42130958.txt']",2,"['42129025.txt', 'PMC9298555.1.txt', 'PMC13164475.1.txt', '42124451.txt', 'PMC13162980.1.txt']",5,
gemma4:e4b,YCB25778,Escherichia phage vB_EcoA_8D1,"{""uid"": ""3131198239"", ""accession"": ""YCB25778"", ""title"": ""RecA DNA recombination protein [Escherichia phage vB_EcoA_8D1]"", ""organism"": ""Escherichia phage vB_EcoA_8D1"", ""taxonId"": 3479173, ""sequence_length"": 393, ""create_date"": ""2025/12/21"", ""update_date"": ""2025/12/21"", ""dbsource"": ""insd"", ""extra"": ""gi|3131198239|gb|YCB25778.1|"", ""host"": ""Escherichia coli"", ""country"": ""China"", ""isolation_source"": ""urban wastewater treatment plant in Qian'an City, Tangshan City, Hebei Province"", ""collection_date"": ""2025-08-31""}",Escherichia coli,species,The metadata explicitly contains the key 'host' with the value 'Escherichia coli'.,,metadata,True,psychrophile,,"The first paper (PMC13163687.1.txt) explicitly states: 'Psychrophilic adaptation: Explicitly mentioned; isolates are adapted to extreme cold and freezing conditions.' It also notes 'The organisms are characterized as psychrophilic/cold-adapted.' Although other papers mention mesophilic conditions (37°C), the strongest and most explicit evidence pointing to a specific thermal classification comes from the first paper, which describes psychrophiles.",,True,TMP_results/accessions/YCB25778/library/accession_lit,0,TMP_results/accessions/YCB25778/library/host_lit,10,683.02,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 3.04, ""ClassifyHostMetadata"": 2.33, ""FilterRelevantLiterature"": 0.0, ""FilterRelevantHostLiterature"": 399.94, ""ClassifySummary"": 5.49}",False,TMP_results/accessions/YCB25778/summary/summary.txt,[],0,"['PMC13163687.1.txt', 'PMC13162333.1.txt', 'PMC13170677.1.txt', 'PMC13161134.1.txt', 'PMC13168922.1.txt', 'PMC13160763.1.txt']",6,
gemma4:e4b,YCB15776,Escherichia phage OLB156,"{""uid"": ""3130937136"", ""accession"": ""YCB15776"", ""title"": ""RecA DNA recombination protein [Escherichia phage OLB156]"", ""organism"": ""Escherichia phage OLB156"", ""taxonId"": 3469556, ""sequence_length"": 393, ""create_date"": ""2025/12/20"", ""update_date"": ""2025/12/20"", ""dbsource"": ""insd"", ""extra"": ""gi|3130937136|gb|YCB15776.1|"", ""host"": ""Escherichia coli 11-1677A"", ""isolation_source"": ""wastewater""}",Escherichia coli 11-1677A,strain,The metadata explicitly states the 'host' as 'Escherichia coli 11-1677A'.,,metadata,True,mesophile,,"The majority of the papers (PMC13170677.1, PMC13153029.1, PMC13162333.1, PMC13160763.1) report optimal growth temperatures around 37°C or a range including 37°C (e.g., 28°C to 37°C). The 37°C optimum is characteristic of human-associated pathogens and commensals, which are typically classified as mesophiles. While one paper (PMC13163687.1) explicitly identifies psychrophiles from Antarctic sources, this represents a single, highly specialized case. The overall pattern across the dataset points toward human-associated or general environmental bacteria thriving near mammalian body temperature, fitting the mesophilic classification. PMC13153029.1 also suggests mesophilic characteristics based on its broad stability profile.",,True,TMP_results/accessions/YCB15776/library/accession_lit,9,TMP_results/accessions/YCB15776/library/host_lit,5,834.7900000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 40.18, ""ClassifyHostMetadata"": 2.48, ""FilterRelevantLiterature"": 346.72, ""FilterRelevantHostLiterature"": 158.68, ""ClassifySummary"": 7.9}",False,TMP_results/accessions/YCB15776/summary/summary.txt,"['42107219.txt', 'PMC13170677.1.txt', 'PMC13153029.1.txt']",3,"['PMC13163687.1.txt', 'PMC13162333.1.txt', 'PMC13161134.1.txt', 'PMC13160763.1.txt']",4,
gemma4:e4b,YCA88998,Escherichia phage HME2,"{""uid"": ""3130109518"", ""accession"": ""YCA88998"", ""title"": ""DNA recombination and repair protein RecA [Escherichia phage HME2]"", ""organism"": ""Escherichia phage HME2"", ""taxonId"": 3464252, ""sequence_length"": 361, ""create_date"": ""2025/12/16"", ""update_date"": ""2025/12/16"", ""dbsource"": ""insd"", ""extra"": ""gi|3130109518|gb|YCA88998.1|"", ""host"": ""Escherichia coli ATCC 43890"", ""country"": ""South Korea"", ""isolation_source"": ""pond water""}",Escherichia coli ATCC 43890,strain,The metadata explicitly states the 'host' as 'Escherichia coli ATCC 43890'.,,metadata,True,mesophile,,"The majority of the papers report optimal growth temperatures around 37 °C (PMC9103322.1.txt, PMC12651259.1.txt, PMC7012924.1.txt, PMC13057086.1.txt, PMC12443515.1.txt). Temperatures between 20°C and 45°C are characteristic of mesophiles. While one paper (PMC12428618.1.txt) shows adaptation to 15°C, the overall consensus based on optimal growth conditions across multiple studies points to the mesophilic range (30–37 °C).",,True,TMP_results/accessions/YCA88998/library/accession_lit,1,TMP_results/accessions/YCA88998/library/host_lit,8,527.45,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 13.21, ""ClassifyHostMetadata"": 2.53, ""FilterRelevantLiterature"": 70.6, ""FilterRelevantHostLiterature"": 191.82, ""ClassifySummary"": 7.51}",False,TMP_results/accessions/YCA88998/summary/summary.txt,[],0,"['PMC9103322.1.txt', 'PMC12651259.1.txt', 'PMC12428618.1.txt', 'PMC7012924.1.txt', 'PMC13057086.1.txt', 'PMC12443515.1.txt']",6,
gemma4:e4b,WRQ12700,Escherichia phage ECBD,"{""uid"": ""2647415315"", ""accession"": ""WRQ12700"", ""title"": ""protein RecA [Escherichia phage ECBD]"", ""organism"": ""Escherichia phage ECBD"", ""taxonId"": 3113372, ""sequence_length"": 387, ""create_date"": ""2025/12/01"", ""update_date"": ""2025/12/01"", ""dbsource"": ""insd"", ""extra"": ""gi|2647415315|gb|WRQ12700.1|"", ""lab_host"": ""Escherichia coli serotype 078:H11:K80, Escherichia coli serotype 06:H16"", ""country"": ""India"", ""isolation_source"": ""bufallo dung""}","Escherichia coli serotype 078:H11:K80, Escherichia coli serotype 06:H16",strain,"The metadata contains 'lab_host': 'Escherichia coli serotype 078:H11:K80, Escherichia coli serotype 06:H16', which explicitly states the host organism.",,metadata,True,mesophile,,"All three papers consistently report optimal growth and experimental incubation temperatures at 37 °C. 

1. **Paper PMC10053110.1.txt:** Mentions 'Optimal growth temperature: 37 °C' and 'Incubation conditions: 37 °C'.
2. **Paper PMC8753852.1.txt:** States 'Optimal growth temperature: 37 °C' and 'Incubation conditions: Shaking at 37 °C'. It explicitly notes 'Mesophilic growth: Implied by the optimal growth temperature of 37 °C.'
3. **Paper PMC2944236.1.txt:** Reports 'Optimal growth temperature: 37°C' and 'Incubation conditions: 37°C'. It concludes that 'The physiological data provided are consistent with a mesophilic lifestyle'.

Since 37 °C is the standard temperature for human body temperature and is consistently used across all studies, the organism is classified as a mesophile.",,True,TMP_results/accessions/WRQ12700/library/accession_lit,4,TMP_results/accessions/WRQ12700/library/host_lit,0,317.46,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 25.92, ""ClassifyHostMetadata"": 3.32, ""FilterRelevantLiterature"": 147.19, ""FilterRelevantHostLiterature"": 0.0, ""ClassifySummary"": 6.91}",False,TMP_results/accessions/WRQ12700/summary/summary.txt,"['PMC10053110.1.txt', 'PMC8753852.1.txt', 'PMC2944236.1.txt']",3,[],0,
gemma4:e4b,YBW68348,Vibrio phage vB_VchoM_Vcy,"{""uid"": ""3114747091"", ""accession"": ""YBW68348"", ""title"": ""recombination and repair protein [Vibrio phage vB_VchoM_Vcy]"", ""organism"": ""Vibrio phage vB_VchoM_Vcy"", ""taxonId"": 3471638, ""sequence_length"": 366, ""create_date"": ""2025/11/29"", ""update_date"": ""2025/11/29"", ""dbsource"": ""insd"", ""extra"": ""gi|3114747091|gb|YBW68348.1|"", ""host"": ""Vibrio sp."", ""isolation_source"": ""marine water""}",Vibrio sp.,genus,The metadata explicitly states 'host': 'Vibrio sp.'.,,metadata,True,mesophile,,"The analysis of the available papers shows multiple instances suggesting mesophilic conditions. 
1. Paper 42060147.txt explicitly states: ""The growth parameters suggest mesophilic growth, as optimal temperatures are near ambient conditions (28 °C).""
2. PMC13170248.1.txt notes that the organism's association with the mammalian host suggests ""adaptation to mesophilic conditions.""
3. PMC13169944.1.txt suggests the organism ""thrives under mesophilic conditions typical of marine aquaculture.""

While one paper (42068588.txt) explicitly identifies a psychrophilic enzyme, the majority of the other detailed analyses point towards optimal growth or environmental conditions around 27-30°C, which are characteristic of mesophiles, or adaptation to mammalian body temperature (37°C), which is also mesophilic. Therefore, mesophile is the most frequently supported classification.",,True,TMP_results/accessions/YBW68348/library/accession_lit,0,TMP_results/accessions/YBW68348/library/host_lit,10,631.58,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 9.31, ""ClassifyHostMetadata"": 2.15, ""FilterRelevantLiterature"": 0.0, ""FilterRelevantHostLiterature"": 319.72, ""ClassifySummary"": 7.7}",False,TMP_results/accessions/YBW68348/summary/summary.txt,[],0,"['42020564.txt', '42060147.txt', '42101683.txt', '42068588.txt', 'PMC13169983.1.txt', 'PMC13170248.1.txt', 'PMC13168631.1.txt', 'PMC13169944.1.txt']",8,
gemma4:e4b,YBW02273,Stenotrophomonas phage vB_SmaM_QH202,"{""uid"": ""3108644299"", ""accession"": ""YBW02273"", ""title"": ""recombination and repair protein [Stenotrophomonas phage vB_SmaM_QH202]"", ""organism"": ""Stenotrophomonas phage vB_SmaM_QH202"", ""taxonId"": 3469079, ""sequence_length"": 361, ""create_date"": ""2025/11/24"", ""update_date"": ""2025/11/24"", ""dbsource"": ""insd"", ""extra"": ""gi|3108644299|gb|YBW02273.1|"", ""host"": ""Stenotrophomonas maltophilia"", ""country"": ""China"", ""isolation_source"": ""Qinghai Lake water"", ""collection_date"": ""2024"", ""collected_by"": ""Peng Cheng"", ""altitude"": ""3196 m""}",Stenotrophomonas maltophilia,species,The metadata explicitly contains the key 'host' with the value 'Stenotrophomonas maltophilia'.,,metadata,True,mesophile,,"The first paper (PMC9025141.1.txt) explicitly states that bacterial cultures were grown and maintained at 37 °C. Since 37 °C is the standard optimal growth temperature for most human pathogens and commensals, this strongly suggests a mesophilic lifestyle. The other papers provide no temperature data, so the classification relies solely on the consistent use of 37 °C in the first summary.",,True,TMP_results/accessions/YBW02273/library/accession_lit,1,TMP_results/accessions/YBW02273/library/host_lit,9,537.24,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 11.49, ""ClassifyHostMetadata"": 2.47, ""FilterRelevantLiterature"": 58.81, ""FilterRelevantHostLiterature"": 294.28, ""ClassifySummary"": 3.85}",False,TMP_results/accessions/YBW02273/summary/summary.txt,['PMC9025141.1.txt'],1,"['PMC13119374.1.txt', 'PMC13169297.1.txt', 'PMC13128607.1.txt']",3,
gemma4:e4b,XKC24455,Mammaliicoccus phage TJK,"{""uid"": ""2849417901"", ""accession"": ""XKC24455"", ""title"": ""RecA protein [Mammaliicoccus phage TJK]"", ""organism"": ""Mammaliicoccus phage TJK"", ""taxonId"": 3376753, ""sequence_length"": 410, ""create_date"": ""2025/11/12"", ""update_date"": ""2025/11/12"", ""dbsource"": ""insd"", ""extra"": ""gi|2849417901|gb|XKC24455.1|"", ""host"": ""Mammaliicoccus lentus"", ""country"": ""Brazil"", ""isolation_source"": ""sewage"", ""collection_date"": ""Jan-2024""}",Mammaliicoccus lentus,species,The metadata explicitly states the 'host' as 'Mammaliicoccus lentus'.,,metadata,True,mesophile,,"Multiple papers report incubation or optimal growth temperatures at 37°C (PMC12723320.1.txt, PMC12803156.1.txt, PMC12975815.1.txt). The standard human body temperature of 37°C is the hallmark condition for mesophiles. Specifically, PMC12723320.1.txt states, ""Optimal growth temperature: 37°C"" and notes that the methodology ""relies on standard physiological conditions (37°C) for growth, suggesting a mesophilic lifestyle."" PMC12975815.1.txt also notes that the phage ""maintained activity at 37°C, consistent with mesophilic characteristics."" While some papers lack specific data, the consistent use of 37°C strongly points to a mesophilic classification.",,True,TMP_results/accessions/XKC24455/library/accession_lit,0,TMP_results/accessions/XKC24455/library/host_lit,9,593.4300000000001,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""SUMMARISELITERATURE"", ""ClassifySummary""]","{""CreateAccessionLibrary"": 11.1, ""ClassifyHostMetadata"": 2.07, ""FilterRelevantLiterature"": 0.0, ""FilterRelevantHostLiterature"": 269.09, ""ClassifySummary"": 6.7}",False,TMP_results/accessions/XKC24455/summary/summary.txt,[],0,"['PMC12822004.1.txt', '41965517.txt', 'PMC12723320.1.txt', 'PMC12803156.1.txt', 'PMC13120106.1.txt', 'PMC13045510.1.txt', 'PMC13085657.1.txt', 'PMC12975815.1.txt']",8,
gemma4:e4b,UGC96822,Bacillus phage B13S,"{""uid"": ""2162189287"", ""accession"": ""UGC96822"", ""title"": ""hypothetical protein [Bacillus phage B13S]"", ""organism"": ""Bacillus phage B13S"", ""taxonId"": 2894387, ""sequence_length"": 408, ""create_date"": ""2025/11/01"", ""update_date"": ""2025/11/01"", ""dbsource"": ""insd"", ""extra"": ""gi|2162189287|gb|UGC96822.1|"", ""host"": ""Bacillus cereus NCCP 11313"", ""isolation_source"": ""sewage""}",Bacillus cereus NCCP 11313,strain,The metadata explicitly states the 'host' as 'Bacillus cereus NCCP 11313'.,,metadata,True,mesophile,,forced,,True,TMP_results/accessions/UGC96822/library/accession_lit,3,TMP_results/accessions/UGC96822/library/host_lit,0,87.54,end,"[""CreateAccessionLibrary"", ""ClassifyHostMetadata"", ""CreateHostLibrary"", ""FilterRelevantLiterature"", ""FilterRelevantHostLiterature"", ""ClassifyThermalForced""]","{""CreateAccessionLibrary"": 16.7, ""ClassifyHostMetadata"": 2.28, ""FilterRelevantLiterature"": 60.87, ""FilterRelevantHostLiterature"": 0.0, ""ClassifyThermalForced"": 4.51}",False,TMP_results/accessions/UGC96822/summary/summary.txt,[],0,[],0,
